SCIACOVELLI SINDACO - CI PIACE!,NOI PER BARI - ITALEXIT PER L'ITALIA PER SCIACOVELLI SINDACO,BARI CITTÀ D'EUROPA,MOVIMENTO CINQUE STELLE,GENERAZIONE URBANA,BARI BENE COMUNE,PCI - PARTITO COMUNISTA ITALIANO,LAFORGIA SINDACO,NOI POPOLARI,PROGETTO BARI CON LECCESE,PARTITO DEMOCRATICO,LECCESE SINDACO,CON LECCESE SINDACO,DECARO PER BARI,EUROPA VERDE - VERDI,BARI X FABIO ROMITO,AGORÀ,MARIO CONCA PER BARI,NOI MODERATI - RIPRENDIAMOCI IL FUTURO,LIBERALI E RIFORMISTI - nPSI,UDC - PRIMA L'ITALIA PER ROMITO SINDACO,FRATELLI D'ITALIA,FORZA ITALIA,ROMITO SINDACO,PENSIONATI E INVALIDI,OLTRE MANGANO SINDACO,TOT_SEZIONE,COALIZIONE ROMITO,COALIZIONE LECCESE,COALIZIONE LAFORGIA,SEZIONE
0.0018796992481203006,0.010355029585798817,0.0010406811731315043,0.001666092152131449,0.0006747638326585695,0.0007321835340058575,0.0,0.001603298213467705,0.00032562683165092806,0.0003239041243791838,0.0006409590132695839,0.0007757951900698216,0.000777000777000777,0.0009261800219538968,0.0,0.000768521364893944,0.0024271844660194173,0.0,0.004632693580410324,0.0009633911368015414,0.004293893129770993,0.0009233610341643582,0.00196078431372549,0.0019741171309497698,0.0,0.001075268817204301,0.0011919032777340138,0.0018692231829545193,0.0006801357407752116,0.0012764994829369183,2
0.0012531328320802004,0.004437869822485207,0.0012298959318826868,0.001034126163391934,0.0006747638326585695,0.0005694760820045558,0.0,0.0002863032524049473,0.0008140670791273201,0.0005398402072986396,0.0007622215292935593,0.0003878975950349108,0.0004995004995004995,0.001646542261251372,0.0002557544757033248,0.000768521364893944,0.0024271844660194173,0.0,0.0016545334215751159,0.002890173410404624,0.0020674300254452924,0.0012619267466912895,0.001027077497665733,0.000822548804562404,0.002631578947368421,0.0,0.0009555776278384765,0.00127290658471136,0.0008448001832786838,0.0007271199586349535,3
0.0012531328320802004,0.0014792899408284023,0.0015137180700094607,0.0009766747098701597,0.003711201079622132,0.0016270745200130166,0.0008389261744966443,0.003092075125973431,0.001465320742429176,0.0030231051608723817,0.0017496448740602156,0.0016162399793121284,0.000888000888000888,0.0010976948408342481,0.0005115089514066496,0.0023055640946818322,0.0024271844660194173,0.005037783375314861,0.0,0.0019267822736030828,0.0008746819338422392,0.0023084025854108957,0.002054154995331466,0.0014257512612415003,0.0,0.0,0.0016885296434565194,0.0018118850485080618,0.0015249359240538953,0.001922828335056877,4
0.0,0.0014792899408284023,0.0015137180700094607,0.0016086406986096748,0.0020242914979757085,0.0010575984380084608,0.0025167785234899327,0.001603298213467705,0.006349723217193097,0.0022673288706542864,0.0015417662751619722,0.002456684768554435,0.001332001332001332,0.0009261800219538968,0.003069053708439898,0.001537042729787888,0.0,0.0012594458438287153,0.0006618133686300463,0.0004816955684007707,0.001272264631043257,0.0014773776546629731,0.0014005602240896359,0.003125685457337135,0.002631578947368421,0.0,0.0016988046717128472,0.001731611660283021,0.0017898308967768724,0.0015188728024819029,5
0.0,0.0,0.0010406811731315043,0.0007468688957830633,0.0010121457489878543,0.0013016596160104132,0.0008389261744966443,0.0014315162620247366,0.0008140670791273201,0.0005398402072986396,0.0011606555105151924,0.001034393586759762,0.000999000999000999,0.0008918770581778266,0.0010230179028132991,0.0010759299108515216,0.0,0.003778337531486146,0.0026472534745201853,0.0004816955684007707,0.0014312977099236641,0.0007386888273314866,0.00065359477124183,0.000932221978504058,0.0,0.001075268817204301,0.0010138027879576668,0.00097474828558978,0.0010094646257821562,0.0011149172699069286,6
0.0,0.0,0.0023651844843897824,0.0006894174422612892,0.0,0.0008135372600065083,0.0008389261744966443,0.00040082455336692627,0.00032562683165092806,0.0005398402072986396,0.0007622215292935593,0.000517196793379881,0.0008325008325008325,0.0011663007683863885,0.0007672634271099745,0.0013833384568090992,0.0,0.0,0.00033090668431502316,0.0038535645472061657,0.0011927480916030535,0.0006155740227762388,0.002334267040149393,0.00038385610879578853,0.0,0.0,0.0008596773641127513,0.00097474828558978,0.0007946849181689314,0.0008887021716649431,7
0.0012531328320802004,0.0014792899408284023,0.0013245033112582781,0.001149029070435482,0.001349527665317139,0.0013830133420110642,0.0,0.002061383417315621,0.0008140670791273201,0.0011876484560570072,0.0015590894917368258,0.0012929919834497026,0.000888000888000888,0.0006174533479692645,0.0012787723785166241,0.0009222256378727329,0.0024271844660194173,0.005037783375314861,0.00033090668431502316,0.0009633911368015414,0.0010337150127226462,0.0013542628501077255,0.0012138188608776844,0.0015354244351831541,0.0,0.0032258064516129032,0.001280953522622187,0.0012843742116006513,0.0011812883918727358,0.001470398138572906,8
0.003132832080200501,0.0014792899408284023,0.0005676442762535478,0.0006894174422612892,0.0016869095816464238,0.0009762447120078099,0.003355704697986577,0.000858909757214842,0.0011396939107782482,0.0021593608291945584,0.0009008072618923882,0.0007757951900698216,0.000777000777000777,0.0012692096597145994,0.0010230179028132991,0.00046111281893636643,0.0,0.0012594458438287153,0.003639973527465255,0.0,0.0010337150127226462,0.0008618036318867344,0.00130718954248366,0.0020289537179205967,0.0,0.002150537634408602,0.001078877966914409,0.0012270360771541938,0.0010452612437176936,0.0008725439503619441,9
0.0006265664160401002,0.0014792899408284023,0.0006622516556291391,0.001149029070435482,0.0010121457489878543,0.0013016596160104132,0.0025167785234899327,0.0015460375629867155,0.0008140670791273201,0.0015115525804361909,0.0014724734088625575,0.0012283423842772176,0.0004995004995004995,0.0011319978046103183,0.0012787723785166241,0.002151859821703043,0.0024271844660194173,0.0012594458438287153,0.001985440105890139,0.0038535645472061657,0.0006361323155216285,0.00110803324099723,0.0007469654528478057,0.0011515683263873657,0.0,0.0,0.0012021783059903415,0.0011811655695970276,0.0012170850098082732,0.0012280248190279213,10
0.0,0.0029585798816568047,0.0005676442762535478,0.001206480523957256,0.0010121457489878543,0.001464367068011715,0.0025167785234899327,0.001717819514429684,0.0004884402474763921,0.0008637443316778234,0.0012299483768146069,0.0012283423842772176,0.0004995004995004995,0.0005145444566410538,0.0012787723785166241,0.000768521364893944,0.0,0.0012594458438287153,0.0026472534745201853,0.0,0.0009541984732824427,0.0013542628501077255,0.00130718954248366,0.0012612415003290195,0.005263157894736842,0.0,0.0011028530328458404,0.0012499713309327767,0.0009307120663239738,0.0013088159255429162,11
