SCIACOVELLI SINDACO - CI PIACE!,NOI PER BARI - ITALEXIT PER L'ITALIA PER SCIACOVELLI SINDACO,BARI CITTÀ D'EUROPA,MOVIMENTO CINQUE STELLE,GENERAZIONE URBANA,BARI BENE COMUNE,PCI - PARTITO COMUNISTA ITALIANO,LAFORGIA SINDACO,NOI POPOLARI,PROGETTO BARI CON LECCESE,PARTITO DEMOCRATICO,LECCESE SINDACO,CON LECCESE SINDACO,DECARO PER BARI,EUROPA VERDE - VERDI,BARI X FABIO ROMITO,AGORÀ,MARIO CONCA PER BARI,NOI MODERATI - RIPRENDIAMOCI IL FUTURO,LIBERALI E RIFORMISTI - nPSI,UDC - PRIMA L'ITALIA PER ROMITO SINDACO,FRATELLI D'ITALIA,FORZA ITALIA,ROMITO SINDACO,PENSIONATI E INVALIDI,OLTRE MANGANO SINDACO,TOT_SEZIONE,COALIZIONE ROMITO,COALIZIONE LECCESE,COALIZIONE LAFORGIA,SEZIONE
0.008620689655172414,0.020114942528735632,0.031609195402298854,0.08333333333333333,0.005747126436781609,0.02586206896551724,0.0,0.08045977011494253,0.005747126436781609,0.008620689655172414,0.10632183908045977,0.034482758620689655,0.040229885057471264,0.07758620689655173,0.0,0.014367816091954023,0.0028735632183908046,0.0,0.040229885057471264,0.005747126436781609,0.15517241379310345,0.08620689655172414,0.0603448275862069,0.10344827586206896,0.0,0.0028735632183908046,1.0,0.46839080459770116,0.27298850574712646,0.22701149425287356,1
0.007168458781362007,0.010752688172043012,0.04659498207885305,0.06451612903225806,0.007168458781362007,0.025089605734767026,0.0,0.017921146953405017,0.017921146953405017,0.017921146953405017,0.15770609318996415,0.021505376344086023,0.03225806451612903,0.17204301075268819,0.0035842293906810036,0.017921146953405017,0.0035842293906810036,0.0,0.017921146953405017,0.021505376344086023,0.0931899641577061,0.14695340501792115,0.03942652329749104,0.053763440860215055,0.0035842293906810036,0.0,1.0,0.3978494623655914,0.4229390681003584,0.16129032258064516,2
0.004056795131845842,0.002028397565922921,0.032454361054766734,0.034482758620689655,0.02231237322515213,0.04056795131845842,0.002028397565922921,0.10953346855983773,0.018255578093306288,0.056795131845841784,0.20486815415821502,0.05070993914807302,0.032454361054766734,0.06490872210953347,0.004056795131845842,0.030425963488843813,0.002028397565922921,0.008113590263691683,0.0,0.008113590263691683,0.02231237322515213,0.15212981744421908,0.04462474645030426,0.05273833671399594,0.0,0.0,1.0,0.3204868154158215,0.43204868154158216,0.2413793103448276,3
0.0,0.0020161290322580645,0.03225806451612903,0.056451612903225805,0.012096774193548387,0.02620967741935484,0.006048387096774193,0.056451612903225805,0.07862903225806452,0.04233870967741935,0.17943548387096775,0.07661290322580645,0.04838709677419355,0.05443548387096774,0.024193548387096774,0.020161290322580645,0.0,0.0020161290322580645,0.004032258064516129,0.0020161290322580645,0.03225806451612903,0.0967741935483871,0.03024193548387097,0.11491935483870967,0.0020161290322580645,0.0,1.0,0.30443548387096775,0.5040322580645161,0.18951612903225806,4
0.0,0.0,0.037162162162162164,0.04391891891891892,0.010135135135135136,0.05405405405405406,0.0033783783783783786,0.08445945945945946,0.016891891891891893,0.016891891891891893,0.22635135135135134,0.05405405405405406,0.060810810810810814,0.08783783783783784,0.013513513513513514,0.02364864864864865,0.0,0.010135135135135136,0.02702702702702703,0.0033783783783783786,0.060810810810810814,0.08108108108108109,0.02364864864864865,0.057432432432432436,0.0,0.0033783783783783786,1.0,0.28716216216216217,0.47635135135135137,0.23310810810810811,5
0.0,0.0,0.099601593625498,0.04780876494023904,0.0,0.0398406374501992,0.00398406374501992,0.027888446215139442,0.00796812749003984,0.0199203187250996,0.1752988047808765,0.03187250996015936,0.05976095617529881,0.13545816733067728,0.01195219123505976,0.035856573705179286,0.0,0.0,0.00398406374501992,0.03187250996015936,0.05976095617529881,0.0796812749003984,0.099601593625498,0.027888446215139442,0.0,0.0,1.0,0.3386454183266932,0.44223107569721115,0.21912350597609562,6
0.0053475935828877,0.00267379679144385,0.0374331550802139,0.053475935828877004,0.0106951871657754,0.045454545454545456,0.0,0.0962566844919786,0.013368983957219251,0.029411764705882353,0.24064171122994651,0.053475935828877004,0.0427807486631016,0.0481283422459893,0.013368983957219251,0.016042780748663103,0.00267379679144385,0.0106951871657754,0.00267379679144385,0.0053475935828877,0.034759358288770054,0.11764705882352941,0.034759358288770054,0.0748663101604278,0.0,0.008021390374331552,1.0,0.2994652406417112,0.4411764705882353,0.24331550802139038,7
0.015873015873015872,0.0031746031746031746,0.01904761904761905,0.0380952380952381,0.015873015873015872,0.0380952380952381,0.012698412698412698,0.047619047619047616,0.022222222222222223,0.06349206349206349,0.16507936507936508,0.0380952380952381,0.044444444444444446,0.11746031746031746,0.012698412698412698,0.009523809523809525,0.0,0.0031746031746031746,0.03492063492063492,0.0,0.04126984126984127,0.08888888888888889,0.044444444444444446,0.11746031746031746,0.0,0.006349206349206349,1.0,0.3396825396825397,0.4634920634920635,0.17142857142857143,8
0.002849002849002849,0.002849002849002849,0.019943019943019943,0.05698005698005698,0.008547008547008548,0.045584045584045586,0.008547008547008548,0.07692307692307693,0.014245014245014245,0.039886039886039885,0.24216524216524216,0.05413105413105413,0.02564102564102564,0.09401709401709402,0.014245014245014245,0.039886039886039885,0.002849002849002849,0.002849002849002849,0.017094017094017096,0.022792022792022793,0.022792022792022793,0.10256410256410256,0.022792022792022793,0.05982905982905983,0.0,0.0,1.0,0.2934472934472934,0.4843304843304843,0.21652421652421652,9
0.0,0.006211180124223602,0.018633540372670808,0.06521739130434782,0.009316770186335404,0.055900621118012424,0.009316770186335404,0.09316770186335403,0.009316770186335404,0.024844720496894408,0.2204968944099379,0.059006211180124224,0.027950310559006212,0.046583850931677016,0.015527950310559006,0.015527950310559006,0.0,0.003105590062111801,0.024844720496894408,0.0,0.037267080745341616,0.13664596273291926,0.043478260869565216,0.07142857142857142,0.006211180124223602,0.0,1.0,0.3385093167701863,0.40372670807453415,0.2515527950310559,10
